,order_id,order_date,order_priority,order_quantity,sales,discount,ship_mode,profit,unit_price,shipping_cost,first_name,last_name,region,customer_segment,product_category,product_sub-category,product_name,product_container,product_base_margin,ship_date,birthdate,Manager,Status
5016,22919,2009-07-17,Critical,21/01/1900,98.77,0.07,Regular Air,41.33,4.91,0.5,Irene,Maddox,Prarie,Consumer,Office Supplies,Labels,Avery 508,Small Box,0.36,2009-07-18,1952-01-15,William,Not Returned
5017,23041,2010-07-20,Low,21/01/1900,173.7,0.02,Regular Air,-31.59,7.68,6.16,Tracy,Zic,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35,2010-07-27,1975-10-15,William,Not Returned
5018,23041,2010-07-20,Low,05/01/1900,1811.25,0.08,Regular Air,203.44,367.99,19.99,Tracy,Zic,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System,Small Box,0.4,2010-07-22,1966-11-12,William,Not Returned
5019,23041,2010-07-20,Low,10/01/1900,2642.95,0.08,Delivery Truck,-474.49,262.11,62.74,Tracy,Zic,Prarie,Consumer,Furniture,Tables,Bevis Boat-Shaped Conference Table,Jumbo Box,0.75,2010-07-27,1966-06-18,William,Not Returned
5020,23232,2010-04-16,High,15/01/1900,614.15,0.03,Express Air,-54.37,39.98,7.12,Penelope,Sewall,Prarie,Home Office,Technology,Computer Peripherals,"IBM Active Response Keyboard, Black",Small Box,0.67,2010-04-17,1965-03-12,William,Not Returned
5021,23232,2010-04-16,High,31/01/1900,154.24,0.03,Regular Air,68.88,4.98,0.49,Penelope,Sewall,Prarie,Home Office,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,0.39,2010-04-17,1965-08-05,William,Not Returned
5022,23232,2010-04-16,High,20/01/1900,140.31,0.06,Regular Air,-94.11,6.48,8.74,Penelope,Sewall,Prarie,Home Office,Office Supplies,Paper,Xerox 1984,Small Box,0.36,2010-04-16,1965-09-07,William,Not Returned
5023,23270,2011-03-13,Low,20/01/1900,1460.42,0.04,Delivery Truck,-441.44,68.81,60.0,Mick,Crebagga,Prarie,Home Office,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,2011-03-17,1965-06-05,William,Not Returned
5024,23270,2011-03-13,Low,11/02/1900,6659.7415,0.05,Express Air,1647.75,195.99,3.99,Mick,Crebagga,Prarie,Home Office,Technology,Telephones and Communication,CF 888,Small Box,0.59,2011-03-18,1966-07-10,William,Not Returned
5025,23618,2012-11-27,Medium,14/02/1900,2601.7905,0.02,Regular Air,748.2,65.99,5.26,Jill,Stevenson,Prarie,Consumer,Technology,Telephones and Communication,8860,Small Box,0.56,2012-11-29,1965-08-05,William,Not Returned
5026,24033,2011-01-02,High,19/02/1900,1227.18,0.0,Delivery Truck,-252.53,23.99,15.68,Steven,Ward,Prarie,Consumer,Furniture,Office Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Jumbo Drum,0.62,2011-04-01,1940-07-21,William,Not Returned
5027,24066,2012-04-13,High,30/01/1900,4278.61,0.07,Delivery Truck,-955.56,150.98,66.27,Gary,Hwang,Prarie,Home Office,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,2012-04-15,1962-03-13,William,Returned
5028,24162,2009-08-22,Not Specified,01/01/1900,10.94,0.08,Regular Air,-4.35,9.68,2.03,Sean,Braxton,Prarie,Small Business,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",Wrap Bag,0.37,2009-08-24,1962-09-09,William,Not Returned
5029,24162,2009-08-22,Not Specified,12/01/1900,1755.3,0.04,Delivery Truck,-7.01,150.98,16.01,Sean,Braxton,Prarie,Small Business,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.7,2009-08-23,1962-04-07,William,Not Returned
5030,24384,2011-03-26,Medium,13/02/1900,205.11,0.06,Regular Air,95.52,4.91,0.5,Linda,Southworth,Prarie,Consumer,Office Supplies,Labels,Avery 508,Small Box,0.36,2011-03-28,1962-08-20,William,Not Returned
5031,24384,2011-03-26,Medium,21/01/1900,3981.23,0.07,Regular Air,294.94,193.17,19.99,Linda,Southworth,Prarie,Consumer,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box,0.71,2011-03-28,1961-09-07,William,Not Returned
5032,24384,2011-03-26,Medium,20/01/1900,2458.2425,0.1,Regular Air,110.54,155.99,8.99,Linda,Southworth,Prarie,Consumer,Technology,Telephones and Communication,CF 688,Small Box,0.58,2011-03-28,1961-11-05,William,Not Returned
5033,24448,2012-02-06,High,15/02/1900,11036.16,0.05,Delivery Truck,1187.8,236.97,59.24,Roy,Skaria,Prarie,Corporate,Furniture,Tables,Chromcraft Rectangular Conference Tables,Jumbo Box,0.61,2012-08-02,1961-12-05,William,Not Returned
5034,24452,2009-05-07,High,18/01/1900,115.71,0.08,Regular Air,-91.61,6.48,8.4,Valerie,Takahito,Prarie,Consumer,Office Supplies,Paper,Xerox 212,Small Box,0.37,2009-07-05,1961-11-03,William,Not Returned
5035,24544,2009-01-26,High,31/01/1900,4587.3,0.08,Express Air,1771.15,150.98,13.99,Tanja,Norvell,Prarie,Corporate,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,2009-01-27,1960-09-18,William,Not Returned
5036,24544,2009-01-26,High,15/01/1900,403.71,0.03,Delivery Truck,-97.47,25.98,14.36,Tanja,Norvell,Prarie,Corporate,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,2009-01-27,1960-06-11,William,Not Returned
5037,24544,2009-01-26,High,08/02/1900,1243.45,0.1,Regular Air,-1212.55,32.48,35.0,Tanja,Norvell,Prarie,Corporate,Office Supplies,Storage & Organization,Fellowes Neat Ideas® Storage Cubes,Large Box,0.81,2009-01-27,1960-06-18,William,Not Returned
5038,24865,2012-03-19,High,15/02/1900,175.23,0.04,Regular Air,-13.35,3.69,2.5,Valerie,Takahito,Prarie,Consumer,Office Supplies,Envelopes,Colored Envelopes,Small Box,0.39,2012-03-20,1960-06-19,William,Not Returned
5039,24902,2010-05-26,High,12/02/1900,224.58,0.03,Regular Air,46.31,5.18,2.04,Mike,Gockenbach,Prarie,Consumer,Office Supplies,Paper,Array® Memo Cubes,Wrap Bag,0.36,2010-05-28,1959-12-19,William,Returned
5040,25348,2012-05-09,Critical,06/01/1900,343.36,0.08,Regular Air,-41.27,56.96,13.22,Ryan,Crowe,Prarie,Small Business,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Small Box,0.56,2012-11-05,1959-09-21,William,Not Returned
5041,25348,2012-05-09,Critical,07/01/1900,309.2215,0.09,Regular Air,-68.3,55.99,1.25,Ryan,Crowe,Prarie,Small Business,Technology,Telephones and Communication,Accessory32,Small Pack,0.35,2012-11-05,1959-12-14,William,Not Returned
5042,25350,2010-12-03,Not Specified,30/01/1900,2477.99,0.0,Regular Air,747.68,80.98,4.5,Troy,Blackwell,Prarie,Home Office,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Small Box,0.59,2010-05-12,1958-04-06,William,Not Returned
5043,25350,2010-12-03,Not Specified,23/01/1900,48.83,0.06,Regular Air,1.0,2.1,0.7,Troy,Blackwell,Prarie,Home Office,Office Supplies,Pens & Art Supplies,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Wrap Bag,0.57,2010-05-12,1942-11-10,William,Not Returned
5044,25541,2009-01-13,Low,19/02/1900,297.76,0.07,Regular Air,-111.34,5.98,5.79,Mike,Gockenbach,Prarie,Consumer,Office Supplies,Paper,Xerox 1903,Small Box,0.36,2009-01-15,1974-10-27,William,Not Returned
5045,25601,2009-01-05,Medium,12/02/1900,257.41,0.09,Regular Air,-131.08,5.98,4.69,Valerie,Dominguez,Prarie,Corporate,Office Supplies,Storage & Organization,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Small Box,0.68,2009-06-01,1974-06-07,William,Not Returned
5046,25828,2010-11-23,Not Specified,04/02/1900,241.43,0.01,Regular Air,-65.8,6.84,4.42,Michael,Oakman,Prarie,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Design Stainless Steel Bent Scissors,Small Pack,0.58,2010-11-25,1974-09-06,William,Returned
5047,26176,2011-11-19,High,14/01/1900,94.32,0.06,Regular Air,-66.87,6.48,8.19,Gary,McGarr,Prarie,Home Office,Office Supplies,Paper,Xerox 217,Small Box,0.37,2011-11-21,1974-07-16,William,Not Returned
5048,26176,2011-11-19,High,30/01/1900,554.4295,0.03,Regular Air,34.01,20.99,4.81,Gary,McGarr,Prarie,Home Office,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,2011-11-20,1973-01-03,William,Not Returned
5049,26337,2009-11-07,Critical,14/02/1900,153.27,0.08,Regular Air,60.29,3.69,0.5,Henry,Goldwyn,Prarie,Small Business,Office Supplies,Labels,Avery 487,Small Box,0.38,2009-10-11,1973-07-21,William,Not Returned
5050,26503,2011-04-21,Medium,16/02/1900,671.78,0.1,Regular Air,297.23,15.57,1.39,Thais,Sissman,Prarie,Small Business,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,Small Box,0.38,2011-04-23,1973-07-23,William,Not Returned
5051,26503,2011-04-21,Medium,12/01/1900,262.09,0.01,Regular Air,58.69,19.98,10.49,Thais,Sissman,Prarie,Small Business,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.49,2011-04-22,1973-04-20,William,Not Returned
5052,26657,2012-09-29,Medium,28/01/1900,1107.64,0.06,Regular Air,333.17,40.98,7.47,Troy,Blackwell,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box,0.37,2012-01-10,1973-03-03,William,Not Returned
5053,26787,2011-09-19,High,25/01/1900,1119.91,0.08,Express Air,434.71,48.04,5.79,Jamie,Frazer,Prarie,Small Business,Office Supplies,Paper,Xerox 1937,Small Box,0.37,2011-09-21,1973-04-09,William,Not Returned
5054,26919,2012-12-10,Low,12/01/1900,3534.56,0.03,Regular Air,763.32,300.65,24.49,Mick,Crebagga,Prarie,Home Office,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Large Box,0.52,2012-12-12,1973-12-22,William,Not Returned
5055,26919,2012-12-10,Low,01/02/1900,155.27,0.1,Regular Air,-151.55,4.98,7.54,Mick,Crebagga,Prarie,Home Office,Office Supplies,Paper,Xerox 1961,Small Box,0.38,2012-12-12,1975-10-01,William,Not Returned
5056,26945,2009-02-05,Critical,29/01/1900,221.33,0.0,Regular Air,77.33,7.28,1.77,Mick,Crebagga,Prarie,Home Office,Office Supplies,Paper,"Post-it® Important Message Note Pad, Neon Colors, 50 Sheets/Pad",Wrap Bag,0.37,2009-05-02,1975-12-10,William,Not Returned
5057,27364,2011-05-20,Medium,25/01/1900,74.07,0.04,Regular Air,4.37,2.88,1.49,Joseph,Airdo,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,0.36,2011-05-22,1975-12-12,William,Not Returned
5058,27364,2011-05-20,Medium,29/01/1900,1529.0565,0.06,Regular Air,201.73,65.99,3.99,Joseph,Airdo,Prarie,Corporate,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,2011-05-22,1975-12-11,William,Not Returned
5059,27460,2009-05-12,Not Specified,07/01/1900,855.03,0.08,Regular Air,-1.68,128.24,12.65,Evan,Bailliet,Prarie,Corporate,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,Medium Box,0.0,2009-05-13,1975-07-26,William,Not Returned
5060,27460,2009-05-12,Not Specified,31/01/1900,196.58,0.04,Regular Air,-102.16,5.98,4.38,Evan,Bailliet,Prarie,Corporate,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Small Pack,0.75,2009-05-14,1975-06-16,William,Not Returned
5061,27717,2011-10-26,Critical,19/01/1900,75.19,0.05,Regular Air,-93.67,3.75,7.5,Tracy,Collins,Prarie,Corporate,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Small Box,0.37,2011-10-29,1975-01-06,William,Not Returned
5062,27778,2011-09-02,Critical,10/01/1900,6350.29,0.02,Regular Air,-735.97,599.99,24.49,Roy,Skaria,Prarie,Corporate,Technology,Copiers and Fax,Canon PC1080F Personal Copier,Large Box,0.5,2011-04-09,1975-06-09,William,Not Returned
5063,27936,2011-07-07,High,23/01/1900,1028.16,0.07,Regular Air,405.16,55.99,1.25,Irene,Maddox,Prarie,Consumer,Technology,Telephones and Communication,Accessory32,Small Pack,0.35,2011-09-07,1975-07-09,William,Not Returned
5064,28228,2012-07-11,Not Specified,05/01/1900,346.23,0.0,Regular Air,8.46,60.98,19.99,Meg,Tillman,Prarie,Small Business,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Small Box,0.38,2012-12-07,1972-01-08,William,Not Returned
5065,28259,2009-11-04,High,22/01/1900,249.24,0.06,Regular Air,-92.1,10.97,6.5,Thea,Hudgings,Prarie,Consumer,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,2009-06-11,1972-03-21,William,Not Returned
5066,28419,2009-10-31,Low,09/01/1900,133.85,0.03,Express Air,-5.28,13.48,4.51,Rachel,Payne,Prarie,Consumer,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59,2009-04-11,1972-05-22,William,Returned
5067,28614,2009-10-19,Critical,19/02/1900,7827.51,0.05,Regular Air,2992.8,159.99,5.5,Tanja,Norvell,Prarie,Consumer,Technology,Computer Peripherals,Gyration RF Keyboard,Small Box,0.49,2009-10-21,1971-03-07,William,Not Returned
5068,28741,2011-02-28,Not Specified,13/01/1900,70.13,0.02,Regular Air,21.51,5.43,0.95,Craig,Molinari,Prarie,Small Business,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Wrap Bag,0.36,2011-01-03,1971-11-17,William,Not Returned
5069,28741,2011-02-28,Not Specified,05/01/1900,59.76,0.04,Regular Air,-10.34,10.98,3.37,Craig,Molinari,Prarie,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,2011-01-03,1974-10-01,William,Not Returned
5070,28769,2010-08-28,Low,06/01/1900,195.75,0.02,Regular Air,-31.24,33.29,1.99,Mike,Gockenbach,Prarie,Consumer,Technology,Computer Peripherals,Verbatim 4.7GB DVD-R,Small Pack,0.41,2010-08-28,1974-11-05,William,Not Returned
5071,28928,2010-04-30,Low,03/01/1900,185.16,0.02,Regular Air,-49.34,59.98,3.99,Nora,Pelletier,Prarie,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,0.57,2010-02-05,1974-06-13,William,Returned
5072,28928,2010-04-30,Low,22/01/1900,5144.94,0.09,Regular Air,729.06,256.99,11.25,Nora,Pelletier,Prarie,Corporate,Technology,Computer Peripherals,Hayes Optima 56K V.90 Internal Voice Modem,Small Box,0.51,2010-04-30,1971-10-07,William,Returned
5073,28928,2010-04-30,Low,15/02/1900,1397.3829999999998,0.01,Regular Air,-135.86,35.99,5.0,Nora,Pelletier,Prarie,Corporate,Technology,Telephones and Communication,Accessory17,Wrap Bag,0.82,2010-02-05,1971-03-08,William,Returned
5074,29058,2010-01-03,High,12/02/1900,287.61,0.02,Regular Air,-101.5,6.48,6.35,Valerie,Takahito,Prarie,Consumer,Office Supplies,Paper,Xerox 200,Small Box,0.37,2010-05-01,1971-04-07,William,Not Returned
5075,29058,2010-01-03,High,23/01/1900,128.52,0.06,Regular Air,42.8,5.84,1.0,Valerie,Takahito,Prarie,Consumer,Office Supplies,Pens & Art Supplies,"Quartet Omega® Colored Chalk, 12/Pack",Wrap Bag,0.38,2010-04-01,1971-04-25,William,Not Returned
5076,29058,2010-01-03,High,10/02/1900,1011.67,0.04,Regular Air,-74.64,24.98,8.79,Valerie,Takahito,Prarie,Consumer,Office Supplies,Storage & Organization,2300 Heavy-Duty Transfer File Systems by Perma,Small Box,0.66,2010-03-01,1970-02-01,William,Not Returned
5077,29127,2009-03-31,Critical,18/01/1900,31.13,0.06,Regular Air,-0.81,1.68,1.0,Thea,Hudgings,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Prang Dustless Chalk Sticks,Wrap Bag,0.35,2009-02-04,1970-02-03,William,Not Returned
5078,29191,2012-06-28,Medium,26/01/1900,7201.89,0.09,Delivery Truck,-650.11,296.18,54.12,Penelope,Sewall,Prarie,Home Office,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,2012-06-29,1970-12-11,William,Not Returned
5079,29249,2011-06-13,Low,12/01/1900,3156.6,0.1,Regular Air,454.26,276.2,24.49,Joy,Daniels,Prarie,Corporate,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair,Large Box,0.0,2011-06-17,1970-11-02,William,Not Returned
5080,29249,2011-06-13,Low,16/02/1900,302.69,0.05,Express Air,125.65,6.35,1.02,Joy,Daniels,Prarie,Corporate,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Wrap Bag,0.39,2011-06-18,1973-01-25,William,Not Returned
5081,29347,2012-08-12,Medium,19/02/1900,2040.39,0.07,Regular Air,221.09,40.99,19.99,Tanja,Norvell,Prarie,Corporate,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Small Box,0.36,2012-08-14,1973-05-11,William,Not Returned
5082,29478,2010-04-09,High,15/01/1900,272.8925,0.01,Regular Air,19.61,20.99,0.99,Russell,D'Ascenzo,Prarie,Consumer,Technology,Telephones and Communication,Accessory25,Wrap Bag,0.57,2010-12-04,1973-06-09,William,Not Returned
5083,29991,2012-10-05,Low,10/02/1900,123.11,0.06,Regular Air,48.93,3.15,0.49,Ryan,Crowe,Prarie,Small Business,Office Supplies,Labels,Self-Adhesive Removable Labels,Small Box,0.37,2012-07-10,1973-09-08,William,Returned
5084,30853,2011-07-27,Medium,16/01/1900,41.52,0.06,Regular Air,-85.17,2.18,7.09,Meg,Tillman,Prarie,Small Business,Office Supplies,Paper,"Ampad® Evidence® Wirebond Steno Books, 6"" x 9""",Wrap Bag,0.38,2011-07-30,1973-03-04,William,Not Returned
5085,30886,2012-05-12,Low,28/01/1900,5320.57,0.02,Regular Air,534.29,193.17,19.99,Linda,Southworth,Prarie,Consumer,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box,0.71,2012-05-17,1973-09-19,William,Not Returned
5086,31042,2012-11-19,Medium,26/01/1900,3227.38,0.05,Delivery Truck,192.31,120.98,30.0,Tracy,Zic,Prarie,Consumer,Furniture,Chairs & Chairmats,Hon Every-Day® Chair Series Swivel Task Chairs,Jumbo Drum,0.64,2012-11-20,1969-08-14,William,Not Returned
5087,31042,2012-11-19,Medium,17/02/1900,134.52,0.03,Regular Air,-6.04,2.78,1.2,Tracy,Zic,Prarie,Consumer,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.58,2012-11-20,1969-11-10,William,Not Returned
5088,31078,2009-02-10,Critical,07/01/1900,104.46,0.01,Regular Air,-36.77,13.99,7.51,Evan,Bailliet,Prarie,Corporate,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.39,2009-11-02,1969-04-11,William,Not Returned
5089,31493,2009-10-17,High,08/01/1900,112.47,0.0,Express Air,46.74,12.2,6.02,Gary,McGarr,Prarie,Home Office,Furniture,Office Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,Small Pack,0.43,2009-10-18,1969-04-02,William,Not Returned
5090,31555,2012-01-04,Critical,07/02/1900,3531.75,0.0,Regular Air,572.26,88.84,20.79,Jill,Fjeld,Prarie,Home Office,Furniture,Office Furnishings,Luxo Adjustable Task Clamp Lamp,Large Box,0.59,2012-04-01,1969-03-21,William,Not Returned
5091,31555,2012-01-04,Critical,05/01/1900,500.5,0.02,Delivery Truck,-153.31,90.97,28.0,Jill,Fjeld,Prarie,Home Office,Technology,Office Machines,Lexmark Z55se Color Inkjet Printer,Jumbo Drum,0.38,2012-07-01,1968-04-20,William,Not Returned
5092,31744,2012-09-09,Medium,12/01/1900,86.69,0.0,Regular Air,-43.48,6.48,7.37,Rachel,Payne,Prarie,Consumer,Office Supplies,Paper,Xerox 210,Small Box,0.37,2012-10-09,1968-06-24,William,Not Returned
5093,31842,2010-07-16,Medium,09/01/1900,157.26,0.06,Regular Air,-18.84,17.48,1.99,Joy,Daniels,Prarie,Corporate,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45,2010-07-17,1968-05-07,William,Not Returned
5094,31910,2009-10-29,Medium,06/01/1900,187.6375,0.03,Regular Air,-190.03,35.99,5.0,Craig,Molinari,Prarie,Small Business,Technology,Telephones and Communication,Accessory27,Small Box,0.85,2009-10-30,1968-01-07,William,Not Returned
5095,32069,2011-11-19,Not Specified,17/01/1900,114.94,0.09,Regular Air,-102.24,6.48,9.68,Gene,McClure,Prarie,Consumer,Office Supplies,Paper,Xerox 1993,Small Box,0.36,2011-11-21,1967-09-08,William,Not Returned
5096,32519,2010-10-08,Low,08/01/1900,85.36,0.09,Regular Air,-23.82,10.89,4.5,Jill,Stevenson,Prarie,Consumer,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,2010-10-13,1967-05-03,William,Not Returned
5097,32647,2011-11-18,High,01/02/1900,671.75,0.07,Regular Air,-56.83,20.97,4.0,Rick,Bensley,Prarie,Consumer,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.77,2011-11-20,1967-02-13,William,Not Returned
5098,32647,2011-11-18,High,27/01/1900,9541.04,0.06,Delivery Truck,348.84,348.21,84.84,Rick,Bensley,Prarie,Consumer,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.66,2011-11-20,1967-03-14,William,Not Returned
5099,32966,2012-01-26,Low,04/01/1900,1035.2,0.08,Delivery Truck,-668.06,270.97,28.06,Steven,Cartwright,Prarie,Home Office,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,0.56,2012-02-02,1972-06-13,William,Returned
5100,32966,2012-01-26,Low,12/02/1900,74.17,0.01,Regular Air,-13.4,1.6,1.29,Steven,Cartwright,Prarie,Home Office,Office Supplies,Pens & Art Supplies,Sanford Pocket Accent® Highlighters,Wrap Bag,0.42,2012-01-30,1972-06-06,William,Returned
5101,33218,2010-01-06,Not Specified,25/01/1900,113.8,0.07,Regular Air,-84.08,4.57,5.42,Eric,Hoffmann,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Small Box,0.37,2010-08-01,1966-02-11,William,Not Returned
5102,33218,2010-01-06,Not Specified,29/01/1900,480.13,0.04,Regular Air,53.67,16.16,7.74,Eric,Hoffmann,Prarie,Small Business,Furniture,Office Furnishings,Contemporary Wood/Metal Frame,Small Box,0.5,2010-07-01,1966-03-09,William,Not Returned
5103,33285,2012-01-19,High,05/01/1900,66.92,0.01,Regular Air,-23.29,12.28,6.13,Michael,Oakman,Prarie,Small Business,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,2012-01-20,1965-12-09,William,Not Returned
